8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
8d583266c111990a8e1028dcf56c51b1,2,进件规模,select * from t_bea_summary where type1='进件规模' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
c743c101cf60e52dcc64b98eaa96ea05,2,简报,select * from t_bea_summary order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
d3d1872608ef222afd19eb9d47ecf067,2,发卡开卡,select * from t_bea_summary where type1='发卡开卡' order by seq,5c71d3b7a417a2c6c1d6799746d6f210
